negative_comment	target	positive_comment	overall_comment	score	city_name	date
	丹迪酒店大安森林公园店		下水道一直咕噜咕噜响	8.8	t-ai-pei	2019年2月1日
	公寓10F		員工非常熱情親切，房間和公共空間舒適	8.3	t-ai-pei	2018年12月27日
	公寓10F		非常好诶，工作小姐姐温柔并且帮助了我很多，这次在台北很开心...	10	t-ai-pei	2018年12月26日
	杭州西湖国宾馆		环境非常棒，地理位置佳！	7.9	Hangzhou	2018年7月20日
	合星青年旅馆 		不错，很方便	7.5	t-ai-pei	2019年3月17日
	合星青年旅馆 		一般的青旅，可以住也算干净，但是和9.x分的评分严重不符	7.9	t-ai-pei	2019年3月6日
	台北漫步旅店		地點住宿環境都非常好	10	t-ai-pei	2017年8月6日
	台北漫步旅店		离西门町很近	3.3	t-ai-pei	2017年5月25日
	门埕青旅		Amazing！	10	t-ai-pei	2019年2月20日
	门埕青旅		优秀，值得推荐！	10	t-ai-pei	2019年1月9日
	下一站台北青年旅店-西门町		早餐特别赞，地理位置特别好	10	t-ai-pei	2018年1月30日
	信星青年旅馆 - 台北车站		适合年轻人，社交感很好	9.2	t-ai-pei	2019年3月5日
	台北天晴青年旅店		交通很方便，捷运差不多5分钟路程以内，附近景点也多	10	t-ai-pei	2018年8月18日
	台北天晴青年旅店		位置超棒，服务很好，房间功能齐全，很棒	9.6	t-ai-pei	2018年8月11日
	丹迪酒店大安森林公园店		不错	9.2	t-ai-pei	2018年7月10日
	丹迪酒店大安森林公园店		服务不错 交通方便	7.5	t-ai-pei	2018年6月26日
	公寓10F		虽然公寓外面大厦不是富丽堂皇...	10	t-ai-pei	2018年12月26日
	杭州西湖国宾馆		值得再次去	10	Hangzhou	2018年7月15日
	杭州西湖国宾馆		休闲度假的不错选择	9.6	Hangzhou	2018年6月25日
	合星青年旅馆 		非常开心且难忘的一次入住体验	10	t-ai-pei	2019年2月25日
	合星青年旅馆 		我很开心，谢谢。	10	t-ai-pei	2019年2月14日
	台北漫步旅店		位置闹中取静，超级棒~环境设施服务都很好，而且很适合交朋友~	9.6	t-ai-pei	2017年5月19日
	门埕青旅		温暖舒适放心方便。	10	t-ai-pei	2019年1月3日
	下一站台北青年旅店-西门町		棒！	10	t-ai-pei	2018年1月20日
	信星青年旅馆 - 台北车站		非常错，下次去台湾还会考虑这里	10	t-ai-pei	2019年3月5日
	信星青年旅馆 - 台北车站		地理位置好 stuff很贴心的告知很多台北游玩攻略	10	t-ai-pei	2019年3月5日
	台北天晴青年旅店		员工非常热情，提供了很多有用的建议和帮助，旅店氛围好...	10	t-ai-pei	2018年8月11日
	台北天晴青年旅店		卫生干净，交通便利。	10	t-ai-pei	2018年7月27日
	公寓10F		位置很好，离台北车站、捷运站很近，去那里都很方便；	7.9	t-ai-pei	2018年12月24日
	杭州西湖国宾馆		住的很舒适	9.2	Hangzhou	2018年6月8日
	合星青年旅馆 		环境很好，公共区域设计的很棒，早餐简单而舒服...	9.2	t-ai-pei	2019年2月11日
	台北漫步旅店		准备的东西蛮齐全的，扎头发的皮筋，卸妆棉等一下	10	t-ai-pei	2019年3月9日
	门埕青旅		地点就在台北车站对面，附近有三条地铁线...	10	t-ai-pei	2018年12月31日
	下一站台北青年旅店-西门町		brilliant！	10	t-ai-pei	2018年1月11日
	信星青年旅馆 - 台北车站		早餐简单但非常好吃，入住体验很好，公共区域环境很不错...	9.6	t-ai-pei	2019年3月5日
	台北天晴青年旅店		GREAT HOTEL	10	t-ai-pei	2018年7月6日
	台北天晴青年旅店		地理位置还行，离几个地铁都不远，关键是服务特别好，弥补了很多	7.9	t-ai-pei	2018年6月17日
	公寓10F		前台特别热情。	8.8	t-ai-pei	2018年12月20日
	公寓10F		非常优质的旅社	9.6	t-ai-pei	2018年12月16日
	杭州西湖国宾馆		令人流连忘返，来了还想再来。	10	Hangzhou	2018年6月6日
	悠逸行旅		好	10	t-ai-pei	2018年2月16日
	合星青年旅馆 		优秀	10	t-ai-pei	2019年2月10日
	台北漫步旅店		挺好的 位置方便	10	t-ai-pei	2019年3月4日
	门埕青旅		下次继续住	10	t-ai-pei	2018年11月28日
	门埕青旅		轻松惬意，像家一般的温馨	9.6	t-ai-pei	2018年11月28日
	下一站台北青年旅店-西门町		豐富的早餐	7.9	t-ai-pei	2017年12月26日
	台北商旅-庆城馆		超级满意的一家酒店，第二次来台北...	10	t-ai-pei	2019年3月4日
	信星青年旅馆 - 台北车站		很干净 有早餐 设施完善 氛围舒适。	9.6	t-ai-pei	2019年2月28日
	台北天晴青年旅店		棒！	9.6	t-ai-pei	2018年5月18日
	公寓10F		位置非常方便，就在台北站附近，唯一的不足就是房间太小了...	7.1	t-ai-pei	2018年12月9日
	公寓10F		非常滿意！	10	t-ai-pei	2018年12月3日
	杭州西湖国宾馆		杭州西湖区域首选！	9.2	Hangzhou	2018年5月10日
	悠逸行旅		工作人员比较尽责，更换了房间，尽力满足旅客要求。	10	t-ai-pei	2018年1月26日
	悠逸行旅		wifi	9.6	t-ai-pei	2017年11月1日
	合星青年旅馆 		赞	9.6	t-ai-pei	2019年1月29日
	合星青年旅馆 		喜欢!	9.2	t-ai-pei	2019年1月25日
	台北漫步旅店		设备干净，新	8.3	t-ai-pei	2019年2月25日
	台北漫步旅店		真的很一般 卫生不行	4.6	t-ai-pei	2019年2月10日
	门埕青旅		很舒服	9.6	t-ai-pei	2018年11月12日
	门埕青旅		很棒哟	9.6	t-ai-pei	2018年5月30日
	下一站台北青年旅店-西门町		前台忙碌，没有十分热心，服务一般	5.4	t-ai-pei	2017年12月25日
	台北商旅-庆城馆		享受 值得推荐	9.6	t-ai-pei	2019年2月9日
	信星青年旅馆 - 台北车站		很棒！	10	t-ai-pei	2019年2月25日
	台北天晴青年旅店		员工很热情，地理位置也不错。	7.9	t-ai-pei	2018年5月16日
	台北天晴青年旅店		很好，值得入住	9.6	t-ai-pei	2018年5月8日
	丹迪酒店大安森林公园店		总体不错	8.8	t-ai-pei	2018年5月15日
	公寓10F		在街上无旅店招牌电梯口也无旅店招牌。	6.7	t-ai-pei	2018年12月3日
	杭州西湖国宾馆		总体来说是很好的入住体验，尤其环境优美，员工友善。	9.2	Hangzhou	2018年5月9日
	悠逸行旅		还会再去	8.8	t-ai-pei	2017年11月1日
	合星青年旅馆 		1.	10	t-ai-pei	2019年1月24日
	台北漫步旅店		很好呀	10	t-ai-pei	2019年1月6日
	门埕青旅		像自己家一樣的青旅	8.3	t-ai-pei	2018年5月13日
	下一站台北青年旅店-西门町		艰难的三晚过去了，七十二小时没睡觉，跟一些男人怎么睡？	8.3	t-ai-pei	2017年12月18日
	台北商旅-庆城馆		离南京复兴捷运站很近，周围买东西和吃饭很方便	6.7	t-ai-pei	2019年1月29日
	信星青年旅馆 - 台北车站		1.	9.6	t-ai-pei	2019年2月25日
	台北天晴青年旅店		很不错的旅店	10	t-ai-pei	2018年4月15日
	丹迪酒店大安森林公园店		对面就是大安森林公园，适合带孩子老人遛弯	10	t-ai-pei	2018年5月1日
	公寓10F		整体还不错	9.2	t-ai-pei	2018年11月28日
	杭州西湖国宾馆		国宾馆服务很好，院内很大很漂亮，大堂接待处专修中式典雅...	7.9	Hangzhou	2018年4月30日
	悠逸行旅		房间舒适，员工热情	10	t-ai-pei	2017年10月11日
	合星青年旅馆 		最喜欢那盏灯 很舒服不刺眼。	10	t-ai-pei	2019年1月20日
	台北漫步旅店		就是位置好，其他的确实差的不行。	3.8	t-ai-pei	2019年1月1日
	门埕青旅		做的很精致很用心，早餐很独特。	10	t-ai-pei	2018年4月26日
	下一站台北青年旅店-西门町		非常好！	10	t-ai-pei	2017年12月18日
	台北商旅-庆城馆		非常一般，不知道为什么会有高分	5.4	t-ai-pei	2019年1月15日
	信星青年旅馆 - 台北车站		住过最棒的一家青旅	9.6	t-ai-pei	2019年2月24日
	台北天晴青年旅店		性价比很高	10	t-ai-pei	2018年4月13日
	丹迪酒店大安森林公园店		满意	8.3	t-ai-pei	2018年3月26日
	公寓10F		去机场的话很方便	8.3	t-ai-pei	2018年11月23日
	杭州西湖国宾馆		愉悦	10	Hangzhou	2018年4月26日
	杭州西湖国宾馆		偕老人杭州度假最佳去处	9.2	Hangzhou	2018年4月21日
	悠逸行旅		有设计感的青旅	9.2	t-ai-pei	2017年9月26日
	合星青年旅馆 		离捷运站很近，出行都很方便	9.6	t-ai-pei	2019年1月18日
	台北漫步旅店		拉上帘子就是相对封闭的独立空间	9.2	t-ai-pei	2019年1月1日
	门埕青旅		物超所值	10	t-ai-pei	2018年2月10日
	门埕青旅		很棒！下次还住！	10	t-ai-pei	2018年1月2日
	下一站台北青年旅店-西门町		有提供豐富早餐	9.2	t-ai-pei	2017年11月18日
	台北商旅-庆城馆		服务一流的酒店 仅入住一次是不够的	10	t-ai-pei	2018年10月7日
	信星青年旅馆 - 台北车站		服务热情	10	t-ai-pei	2019年2月24日
	台北天晴青年旅店		Good	10	t-ai-pei	2018年4月11日
	丹迪酒店大安森林公园店		隔音效果有待改善。	9.2	t-ai-pei	2018年3月12日
	公寓10F		地理位置很好，出門就是台北車站Y17號口...	10	t-ai-pei	2018年11月14日
	杭州西湖国宾馆		硬件出色，符合大众评价甚至超出预期；软件一般，服务态度有失水准。	7.1	Hangzhou	2018年4月20日
	悠逸行旅		各方面都不错，舒适的住宿体验	10	t-ai-pei	2017年9月19日
	合星青年旅馆 		管理得当，员工素质高，非常干净。	10	t-ai-pei	2019年1月11日
	台北漫步旅店		差強人意	4.2	t-ai-pei	2018年12月31日
	门埕青旅		住宿环境好，期待更进一步新的体验	10	t-ai-pei	2019年3月15日
	下一站台北青年旅店-西门町		非常棒	9.2	t-ai-pei	2017年11月6日
	台北商旅-庆城馆		完美体验	10	t-ai-pei	2018年10月6日
	信星青年旅馆 - 台北车站		1.	10	t-ai-pei	2019年2月23日
	台北天晴青年旅店		除了隔音稍差，不过这也是青旅的通病了，其他都很满意	10	t-ai-pei	2018年4月8日
	丹迪酒店大安森林公园店		服务态度，地理位置，早餐很棒！	8.8	t-ai-pei	2018年3月11日
	公寓10F		地点便利，设施齐全，整洁卫生，热情友善。有机会带父母来台北仍旧会选择这家。	10	t-ai-pei	2018年11月9日
	杭州西湖国宾馆		酒店的内外的风景以及环境都是一流的。很能让人放松，达到度假放松身心的目的。如果房间内的设施能够更加干净完整些，就更完美了。	6.7	Hangzhou	2018年4月3日
	杭州西湖国宾馆		值得住	6.7	Hangzhou	2018年4月1日
	悠逸行旅		值得一住	8.8	t-ai-pei	2017年9月2日
	合星青年旅馆 		很干净清爽，地理位置很方便，工作人员很耐心热情...	10	t-ai-pei	2019年1月11日
	合星青年旅馆 		地理位置很棒，去诚品几分钟就可以，周边吃的逛的也很多。	9.6	t-ai-pei	2019年1月11日
	台北漫步旅店		不错	9.2	t-ai-pei	2018年10月15日
	台北漫步旅店		大厅环境	8.0	t-ai-pei	2018年9月17日
	门埕青旅		酒店位置非常好，超干净，老板很nice	10	t-ai-pei	2019年2月18日
	门埕青旅		老板娘很客气，婆婆也很棒介绍着台湾风土人情。	10	t-ai-pei	2019年1月14日
	下一站台北青年旅店-西门町		非常好	10	t-ai-pei	2017年10月27日
	台北商旅-庆城馆		性价比超高，attention to detail	9.2	t-ai-pei	2018年4月1日
	信星青年旅馆 - 台北车站		早餐每天都是不重样的，公共区域非常棒。	9.6	t-ai-pei	2019年2月22日
	信星青年旅馆 - 台北车站		干净整洁，热情服务，早餐很好吃	9.6	t-ai-pei	2019年2月22日
	台北天晴青年旅店		超级棒的青旅。	10	t-ai-pei	2018年2月6日
	台北天晴青年旅店		服务很热情，环境也不错，设施齐全，位置距离地铁也很近...	9.6	t-ai-pei	2018年1月31日
	丹迪酒店大安森林公园店		早餐很棒，干净卫生	9.2	t-ai-pei	2018年3月10日
	丹迪酒店大安森林公园店		位置好，就在捷运出口旁边	8.3	t-ai-pei	2018年3月5日
	公寓10F		对前台妹妹热情的耐心服务留下非常好的印象，第一次来台北推荐住这里，交通非常方便。住宿设施比较简单、跟日本的比起来人性化设施和卫生有进步空间，谢谢	9.2	t-ai-pei	2018年11月8日
	杭州西湖国宾馆		第一晚入住的7号楼，本来以为房间略小其他都很不错...	6.7	Hangzhou	2018年3月30日
	悠逸行旅		旅館記實	10	t-ai-pei	2017年8月30日
	悠逸行旅		整洁舒适	10	t-ai-pei	2017年8月27日
	合星青年旅馆 		非常棒	9.6	t-ai-pei	2019年1月3日
	台北漫步旅店		很棒。	10	t-ai-pei	2018年8月9日
	台北漫步旅店		总之挺不错的	8.8	t-ai-pei	2018年8月2日
	门埕青旅		可能是我八点退房，所以没有享用到早餐。	10	t-ai-pei	2018年11月7日
	门埕青旅		夢幻之旅 別人未必能感受到 哈哈	10	t-ai-pei	2017年12月27日
	下一站台北青年旅店-西门町		一般	5.0	t-ai-pei	2017年10月15日
	台北商旅-庆城馆		非常好	10	t-ai-pei	2017年9月25日
	信星青年旅馆 - 台北车站		非常舒适的住宿体验	10	t-ai-pei	2019年2月22日
	信星青年旅馆 - 台北车站		干净，地点好，早餐好，员工热情，对面有好吃的甜甜圈	10	t-ai-pei	2019年2月22日
	台北天晴青年旅店		非常棒	10	t-ai-pei	2018年1月5日
	台北天晴青年旅店		很满意	9.2	t-ai-pei	2018年1月1日
	丹迪酒店大安森林公园店		实惠	9.6	t-ai-pei	2018年3月2日
	公寓10F		很舒适温暖的住宿	10	t-ai-pei	2018年11月6日
	杭州西湖国宾馆		体验了最美西湖	7.5	Hangzhou	2018年3月27日
	悠逸行旅		非常好	10	t-ai-pei	2017年8月26日
	悠逸行旅		不错的住所	10	t-ai-pei	2017年8月25日
	合星青年旅馆 		地理位置很好，交通便利，离捷运站步行一分钟就可以到...	10	t-ai-pei	2019年1月2日
	合星青年旅馆 		在台北住了3家点评很高的青旅，这家最喜欢。	9.6	t-ai-pei	2018年12月29日
	台北漫步旅店		员工都很热情，住宿环境很好，到西门町挺方便的。	10	t-ai-pei	2018年7月21日
	下一站台北青年旅店-西门町		房间插孔太少。	9.2	t-ai-pei	2017年9月27日
	下一站台北青年旅店-西门町		很舒适的入住环境，缺少的物品完全可以在周围找到	8.3	t-ai-pei	2017年8月23日
	台北商旅-庆城馆		非常完美的入住体验	10	t-ai-pei	2017年4月24日
	信星青年旅馆 - 台北车站		特别舒服	10	t-ai-pei	2019年2月21日
	信星青年旅馆 - 台北车站		四个住宿最棒的一个，也没遇到吵闹的人，都很安静礼让...	9.6	t-ai-pei	2019年2月20日
	台北天晴青年旅店		很好很亲切舒服	10	t-ai-pei	2017年11月22日
	丹迪酒店大安森林公园店		总体来说还是不错的。	9.2	t-ai-pei	2018年2月22日
	公寓10F		非常乾淨跟安靜！	9.6	t-ai-pei	2018年10月22日
	杭州西湖国宾馆		紫薇厅的中餐真的好吃，婴儿床是graco的，很棒，有婴儿澡盆...	9.2	Hangzhou	2018年3月22日
	悠逸行旅		空调制冷效果挺好	5.8	t-ai-pei	2017年8月24日
	合星青年旅馆 		赞赞赞赞赞赞赞，强烈推荐入住	10	t-ai-pei	2018年12月29日
	台北漫步旅店		早餐簡單 不過挺好吃的	8.3	t-ai-pei	2018年6月17日
	下一站台北青年旅店-西门町		位置处西门町，非常方便	10	t-ai-pei	2017年8月16日
	台北商旅-庆城馆		地理位置非常好，再皇后镇属于排名很前的酒店！	8.8	t-ai-pei	2019年3月10日
	信星青年旅馆 - 台北车站		这次去住的四家青旅中最棒的一家，位置极好，干净卫生...	9.6	t-ai-pei	2019年2月20日
	台北天晴青年旅店		位置距离台大医院站和台北车站都算比较近，前台工作人员态度很好...	8.8	t-ai-pei	2017年11月21日
	丹迪酒店大安森林公园店		服务人员態度佳	8.8	t-ai-pei	2018年2月21日
	公寓10F		地铁站走超远，早餐真的很简单，需要自己刷盘子	8.8	t-ai-pei	2018年10月19日
	杭州西湖国宾馆		感觉不错	10	Hangzhou	2018年3月17日
	悠逸行旅		安靜的房間！	9.6	t-ai-pei	2017年8月23日
	合星青年旅馆 		干净，员工很热情，公共卫生间和区域也很干净，交通也很便捷...	10	t-ai-pei	2018年12月27日
	台北漫步旅店		挺好的	8.3	t-ai-pei	2018年5月30日
	下一站台北青年旅店-西门町		物美价廉	7.5	t-ai-pei	2017年7月27日
	台北商旅-庆城馆		非常优秀，安静的酒店！	10	t-ai-pei	2018年12月26日
	信星青年旅馆 - 台北车站		台北住宿	10	t-ai-pei	2019年2月19日
	台北天晴青年旅店		十分满意	10	t-ai-pei	2017年11月21日
	丹迪酒店大安森林公园店		员工很热情看到客人会起身微笑	10	t-ai-pei	2018年2月20日
	公寓10F		很舒适的居住体验	10	t-ai-pei	2018年10月18日
	杭州西湖国宾馆		8号楼果然很好，吃饭什么的都很方便。	10	Hangzhou	2018年3月13日
	悠逸行旅		间隔着住了两天，非常好的一个住处。	9.6	t-ai-pei	2017年6月12日
	合星青年旅馆 		物超所值。	9.2	t-ai-pei	2018年12月24日
	台北漫步旅店		適合艷遇	10	t-ai-pei	2018年5月7日
